"k","n_eff","delta_chi2","amp","phase"
21.42,16.2960051613449,4.87441571114687,1.12684094578281,-2.41961702147885
21.44,16.3112208524386,3.82299951309324,0.995221599399315,-2.69710190317268
21.46,16.3264365435323,3.43719658241753,0.949847654033382,-3.02070303401442
21.48,16.341652234626,3.69581396726062,0.997705028277311,2.94550427426108
21.5,16.3568679257197,4.57079163985691,1.12183018730612,2.68178522880208
21.52,16.3720836168134,6.02807204780402,1.29551464721262,2.48101808782606
21.54,16.3872993079071,8.02850050436973,1.49691842252171,2.33110095397493
21.56,16.4025149990008,10.5287255273615,1.7119614855182,2.21722275334683
21.58,16.4177306900945,13.4820729729945,1.93216442510897,2.12808875950771
21.6,16.4329463811882,16.8393731418,2.15240518250877,2.05606461150694
21.62,16.4481620722819,20.5497255210503,2.36950632196311,1.99611964221832
21.64,16.4633777633756,24.5611911124543,2.58143764878373,1.94491350737005
21.66,16.4785934544692,28.8214071048096,2.78687000020092,1.90018572516656
21.68,16.4938091455629,33.2781228086096,2.98491870357829,1.8603726670418
21.7,16.5090248366566,37.8796591756945,3.1749900248699,1.82436917233616
21.72,16.5242405277503,42.5752968527995,3.35668511076989,1.79137836167778
21.74,16.539456218844,47.3155995886955,3.52973723204668,1.76081511351019
21.76,16.5546719099377,52.0526809933217,3.69396912647977,1.73224261028861
21.78,16.5698876010314,56.7404232222325,3.84926301168014,1.70532964793868
21.8,16.5851032921251,61.3346562319057,3.99553894488039,1.67982125514629
21.82,16.6003189832188,65.7933059271345,4.13273892332448,1.65551802728064
21.84,16.6155346743125,70.0765189044942,4.26081509181198,1.63226128743356
21.86,16.6307503654062,74.14677068323,4.37972098942912,1.60992222554111
21.88,16.6459660564999,77.9689633932758,4.48940510516596,1.58839380982507
21.9,16.6611817475936,81.510517933275,4.58980622072675,1.56758467033352
21.92,16.6763974386873,84.7414646774851,4.68085015410318,1.54741441406127
21.94,16.6916131297809,87.6345359398765,4.76244761146111,1.52780999958018
21.96,16.7068288208746,90.1652626194118,4.8344929261803,1.50870290935817
21.98,16.7220445119683,92.3120767560322,4.89686352303864,1.4900269304254
22,16.737260203062,94.0564211090496,4.94941999815468,1.47171640164406
22.02,16.7524758941557,95.3828663003405,4.99200675383361,1.453704816859
22.04,16.7676915852494,96.2792355050224,5.02445317235649,1.43592369308803
22.06,16.7829072763431,96.7367360780117,5.04657535327844,1.41830162526056
22.08,16.7981229674368,96.7500968324421,5.05817847367827,1.40076345620982
22.1,16.8133386585305,96.317708898885,5.05905985864576,1.38322949419114
22.12,16.8285543496242,95.4417671693445,5.04901286900411,1.36561471102813
22.14,16.8437700407179,94.1284082619932,5.02783172424302,1.34782785247379
22.16,16.8589857318116,92.3878397480985,4.99531738095275,1.32977038849483
22.18,16.8742014229053,90.2344541033781,4.95128458152251,1.31133522455742
22.2,16.8894171139989,87.6869195474465,4.89557017611586,1.29240508486879
22.22,16.9046328050926,84.7682387069908,4.82804280546304,1.27285046381473
22.24,16.9198484961863,81.5057649907139,4.74861401631054,1.25252702103569
22.26,16.93506418728,77.9311658220868,4.65725087016481,1.23127226678507
22.28,16.9502798783737,74.0803215726228,4.55399010557201,1.2089013450163
22.3,16.9654955694674,69.9931493059412,4.43895393301292,1.18520166921607
22.32,16.9807112605611,65.7133413990923,4.31236759079577,1.15992609726714
22.34,16.9959269516548,61.2880108449172,4.17457888502683,1.13278424395962
22.36,17.0111426427485,56.7672376072478,4.02608009638365,1.10343142271259
22.38,17.0263583338422,52.2035137935636,3.86753288588335,1.07145458732838
22.4,17.0415740249359,47.6510895524734,3.6997972008395,1.0363545308873
22.42,17.0567897160296,43.1652263436044,3.52396570117114,0.997523546668342
22.44,17.0720054071233,38.8013693336652,3.341405912755,0.954217892200412
22.46,17.087221098217,34.614255840519,3.15381313646188,0.905524998645327
22.48,17.1024367893106,30.6569816171213,2.96327792658555,0.850327004547749
22.5,17.1176524804043,26.9800509502566,2.7723721821239,0.787265976535843
22.52,17.132868171498,23.6304396628111,2.58425627435673,0.714724085418646
22.54,17.1480838625917,20.6507018167649,2.40280331559883,0.630846974534589
22.56,17.1632995536854,18.0781509688641,2.2327202458033,0.533663133406746
22.58,17.1785152447791,15.9441451062448,2.07961101378862,0.421382229227657
22.6,17.1937309358728,14.2735009051285,1.94987055918144,0.292964141411791
22.62,17.2089466269665,13.0840578875832,1.85024064789361,0.148966652569875
22.64,17.2241623180602,12.3864067179056,1.78688191325031,-0.00758468894192327
22.66,17.2393780091539,12.1837887168622,1.76404790624497,-0.170926418181097
22.68,17.2545937002476,12.4721661871918,1.78286558952151,-0.333505608175841
22.7,17.2698093913413,13.2404558672533,1.84093465416497,-0.487960522863381
22.72,17.285025082435,14.4709112592209,1.93303274809312,-0.628983821229004
22.74,17.3002407735287,16.1396341311956,2.05247654957653,-0.754036930254272
22.76,17.3154564646223,18.2171914703831,2.1924135881871,-0.862919258302848
22.78,17.330672155716,20.6693117309405,2.34663428087788,-0.956866391581042
22.8,17.3458878468097,23.4576333994883,2.50990133679973,-1.03774313063661
22.82,17.3611035379034,26.5404795886388,2.6779727104883,-1.10752713799599
22.84,17.3763192289971,29.8736343570781,2.84748513915931,-1.16804924116341
22.86,17.3915349200908,33.4110994628973,3.0157992503203,-1.22089615266403
22.88,17.4067506111845,37.1058139687739,3.18085256200495,-1.2673976605616
22.9,17.4219663022782,40.9103232102534,3.341035833585,-1.30865050213285
22.92,17.4371819933719,44.7773878114203,3.49509431512202,-1.34555397857709
22.94,17.4523976844656,48.6605274266694,3.64205049140977,-1.37884585467371
22.96,17.4676133755593,52.5144974967552,3.78114392038386,-1.40913407624738
22.98,17.482829066653,56.2957003836782,3.91178422464835,-1.43692312926476
23,17.4980447577467,59.9625347004112,4.03351412435641,-1.46263525852622
23.02,17.5132604488404,63.4756884372655,4.1459801907355,-1.48662725416322
23.04,17.528476139934,66.798382610079,4.24890963293707,-1.50920360466235
23.06,17.5436918310277,69.8965726548704,4.34209189828305,-1.53062674773328
23.08,17.5589075221214,72.7391147354028,4.42536419424484,-1.5511250348646
23.1,17.5741232132151,75.2979036005054,4.49860026242427,-1.57089890817003
23.12,17.5893389043088,77.5479877285616,4.56170187946436,-1.59012568603157
23.14,17.6045545954025,79.4676663367864,4.61459265041479,-1.60896327110407
23.16,17.6197702864962,81.0385715279081,4.65721371454633,-1.62755302927081
23.18,17.6349859775899,82.2457375094018,4.68952101572059,-1.64602203823665
23.2,17.6502016686836,83.0776575584241,4.71148380983355,-1.66448486650397
23.22,17.6654173597773,83.5263283128406,4.72308409879937,-1.68304501474392
23.24,17.680633050871,83.5872801214136,4.72431670025683,-1.70179612983147
23.26,17.6958487419647,83.2595916347746,4.71518968904559,-1.72082308537875
23.28,17.7110644330584,82.545886584554,4.69572498309551,-1.74020301028722
23.3,17.7262801241521,81.4523107700588,4.6659588935015,-1.76000633789254
23.32,17.7414958152457,79.9884876080832,4.62594251532989,-1.78029794232745
23.34,17.7567115063394,78.1674511324272,4.57574189976306,-1.80113842576994
23.36,17.7719271974331,76.0055559667853,4.51543801609005,-1.82258562063055
23.38,17.7871428885268,73.5223644396137,4.44512657977381,-1.84469637521622
23.4,17.8023585796205,70.7405115670445,4.36491788642247,-1.86752870122295
23.42,17.8175742707142,67.685549018468,4.27493684774796,-1.89114437842961
23.44,17.8327899618079,64.3857693420505,4.17532347272467,-1.91561213896058
23.46,17.8480056529016,60.8720116385739,4.06623407543339,-1.94101159453975
23.48,17.8632213439953,57.1774495397476,3.94784352347577,-1.96743813135479
23.5,17.878437035089,53.3373618145379,3.82034887381153,-1.99500908763596
23.52,17.8936527261827,49.3888852647397,3.68397478739351,-2.02387166278664
23.54,17.9088684172764,45.370748872585,3.53898118741855,-2.05421320542437
23.56,17.9240841083701,41.3229875340439,3.38567375540573,-2.08627482458346
23.58,17.9392997994638,37.2866332597841,3.22441808731883,-2.12036971626775
23.6,17.9545154905574,33.303381551963,3.05565872765347,-2.15690827914766
23.62,17.9697311816511,29.4152308534358,2.87994497780607,-2.1964331366345
23.64,17.9849468727448,25.664093575062,2.69796653191849,-2.23966877999398
23.66,18.0001625638385,22.0913782642565,2.51060396663534,-2.28759296229387
23.68,18.0153782549322,18.7375439739299,2.31900248332736,-2.34154048118637
23.7,18.0305939460259,15.6416297754331,2.1246830472879,-2.40335455011697
