KDE_BANDWIDTH_SCALE,null_best_deltaD,null_best_n,null_deltaD_n10,null_deltaD_n11,null_deltaD_n12,null_deltaD_n13,null_deltaD_n14,null_deltaD_n15,null_deltaD_n16,null_deltaD_n17,null_deltaD_n18,null_deltaD_n19,null_deltaD_n20,null_deltaD_n21,null_deltaD_n22
0.75,5.870551801515383,20,0.9884404231735004,2.130905282211451,2.3724440214294233,4.49070017318504,2.642940184467932,0.8242817363319404,0.23646665082553397,2.0937158543368994,2.761484408407952,1.1804113297385825,5.870551801515383,3.874795765891662,0.31683254448685716
0.75,1.6438253376270886,12,0.7074138470007938,1.4314761939003304,1.6438253376270886,0.2575519492887679,0.9855737811594594,0.013240312256272091,1.247904410645539,0.4075082516555213,1.595742309802656,1.0861406279007966,0.08601893931642124,0.14163114067560656,0.32644235830323254
0.75,5.2342495834856315,19,2.8202949451134955,2.0711144487080375,1.1566555933893454,3.143284895393613,0.3536313562463249,1.0837584503345425,0.28705500080864965,1.102587919893903,0.4842599242568042,5.2342495834856315,0.4975669560514646,0.07878629723586883,1.585501094966105
0.75,9.557171152072073,19,0.686685367182335,1.7442846657801994,4.687442624162706,2.535464724113723,1.6097970490484457,4.231063782154749,1.4224506326615227,0.5367288743218381,1.1245546553888843,9.557171152072073,4.5282816049848975,0.9619613602185808,2.471509461767681
0.75,3.67655132056872,22,1.6577208678435582,0.02758784733110886,1.342079691646905,1.5766430493381662,0.5938803915003668,2.621176103874795,0.16897076531544286,0.618260622802925,2.5946323382784797,0.7453842394840677,0.4495820892687341,0.14370682572090487,3.67655132056872
0.75,5.246904768847234,13,2.3485584637935304,3.5085470008868285,2.7529532648269495,5.246904768847234,0.21322887549726488,0.6590430909954605,2.6815616019781885,0.9171796401081309,0.43362266081423684,1.1030701536057705,1.2758578981189004,0.8024403655629015,0.06479796257628578
0.75,6.126533858424068,22,1.725121830252462,2.9042915196540093,0.2610587939365132,1.3624752280980346,1.4666915210647389,0.7299844771250363,0.6638474513964567,1.7429576091780135,4.9042216250703845,3.68379614955289,1.363318262014154,1.2179662147432424,6.126533858424068
0.75,9.03688280147216,18,2.153279588801702,1.2329857936139135,1.3556370011439114,5.319312210688075,3.2658930600093754,5.152413009727965,0.4078301471128043,1.4511972721707238,9.03688280147216,2.8539649033638526,3.9871207728751514,0.5782918345764756,1.5825943940081189
0.75,3.98975315571861,16,2.1058963832704194,3.5847023703390093,0.20150443321877276,2.3811998218635324,2.878940345010868,0.30940268966838147,3.98975315571861,0.30345927063996214,0.6713754815592097,2.4918962531854305,0.9319772309062486,0.8891409122853204,0.3695887907551523
0.75,3.8613005375777334,10,3.8613005375777334,1.7440977314471837,0.2378912920633809,1.4376303869164637,3.2217801528257084,0.25316509396746056,0.877500633018947,2.1227590093925457,2.7241594329260863,0.5708716545644918,0.31231792274241954,1.2358347418674533,0.4159791798117283
0.75,5.622394229452311,10,5.622394229452311,3.2724416422898486,1.2598857265392382,0.5916496447024358,2.350514776530048,2.730414754379133,1.412173568257458,1.0494763071100977,2.208173496876384,0.2914299959845863,0.6308348878729646,1.5058372883868643,0.39335982744768216
0.75,6.808177825412123,17,5.353842461036848,1.31989813225605,1.0811256472211141,0.3928283494897187,1.8521525167255035,3.2745265094551996,2.5926776037505945,6.808177825412123,4.7941764417318495,0.32377713484877546,1.9675362809878294,2.5477812344333373,0.5091880000615703
0.75,10.779606765205983,15,3.3748511101101144,0.9906152454005479,2.2543283569876067,0.09341579848066317,1.0846735933455065,10.779606765205983,4.128096160549958,1.2230318071989927,2.2829586684188996,7.66414502514025,2.5158535904815054,0.6855353889403659,3.7829380115760785
0.75,6.3267822971941,17,0.719082792942757,1.1079773152565906,0.26300889149985096,0.8757691421433051,0.13608185205428924,0.7210136106446896,1.7784039397509162,6.3267822971941,3.0653879912679614,2.682507091129935,0.20508286072954718,3.410082856779738,1.2661821599191114
0.75,9.341192372055772,10,9.341192372055772,3.3586691110624614,1.2332224521474018,1.3232291953005841,2.4593260215056105,0.02636170877123334,1.8039100070650633,0.5277738619571011,0.26711661207409065,0.018301823729032662,4.753611163029063,5.367760655255196,0.4246813645659131
0.75,3.110419208666869,19,0.08685170589227909,0.5007526494240295,0.029878488550657778,1.5409491724932174,0.7720965140239855,0.43826042933498854,1.4252215655465896,0.9993893509532406,1.961142839364861,3.110419208666869,1.7101043197399761,1.534448403326234,0.014311746522146507
0.75,4.954013783807326,21,1.711351659228459,2.1463773249343205,0.0024625147325174623,1.8232327172193514,3.2039737371331753,1.860804475499254,0.0287612402704589,0.34782465301356424,0.7178564294678758,0.10952995010756084,1.7318179694721856,4.954013783807326,2.0765197049093196
0.75,5.289865470379496,13,2.573163941855178,4.6384962161735075,0.27513805670002256,5.289865470379496,0.11809042829540317,2.8669530507837067,2.812153161687995,0.9702963245124678,0.7973153320373569,1.3720711694110577,1.5606393398732834,0.5080478668401796,3.9269466180470687
0.75,3.41453574421309,16,2.091946392562221,0.7250800860847022,0.4484161647321301,2.6164056102527944,0.9034607627016662,0.47527946533445586,3.41453574421309,0.4246929298181641,0.1531915710804057,1.3750279207664313,0.5600279429432184,1.4121756352376522,2.4096836126701007
0.75,2.8113150220325664,13,1.9971580130010942,0.7851625224060967,1.222974310505542,2.8113150220325664,0.487209618352054,0.5817907455046836,2.4831964740555392,0.6701785208201372,0.6509059430036075,1.6887267533989636,1.5880333939855262,2.4627441568917803,0.08295264180480899
0.75,2.5983931500834103,13,0.38685283368694456,0.70583406306433,0.5119499181120091,2.5983931500834103,0.8763201169365402,0.8005138283224795,0.38259513035738735,0.7245257515161043,0.36284767218765523,0.990118456145133,0.44407016476310446,1.0583117845656176,0.8594130323482432
0.75,6.409486296668764,21,0.9408188216204465,0.24934598974912348,2.427706854264013,1.163883445622357,0.932908619144424,1.1307963141934287,0.2242325261068565,0.8592736863079615,0.372033122316882,3.3774050369423634,1.2360132526749794,6.409486296668764,3.4028837734714834
0.75,4.323943809538761,21,4.137751152193388,0.8396325666991657,3.8253763535926524,0.9010397098007701,1.0303157262005769,1.8819888003598706,1.1807365547775177,1.260082005014084,0.4453095776863236,1.5735279563054547,1.0363209522791905,4.323943809538761,0.09893639609784088
0.75,5.76395547963309,21,5.155158965935648,2.3195765212711024,0.7614206007215927,1.800539871950832,1.5990664199955162,4.650591166577385,0.0055676437793579225,0.7085994372581439,1.3398634525879487,0.05124928809993179,2.026552693599669,5.76395547963309,1.0328407939846898
0.75,3.5940252004437383,18,0.4539218236950262,1.132486878576767,3.5030896352756713,0.2637467111742282,1.0612731916588736,0.00868677290947062,0.6695326849181527,1.2838517352263779,3.5940252004437383,3.475762203490511,1.3881541436812341,0.6540676182592264,0.8181263516015775
0.75,3.75113386507887,12,0.7892659597655935,3.6501208688687257,3.75113386507887,0.829554924709953,0.96249779153991,3.337992679752375,0.4993759678430507,0.5153158918637004,0.16426922585237946,3.2858987838882143,1.104484557386101,1.8596928241061264,0.6080584601648127
0.75,3.267210116324854,15,0.7840483072990168,0.27420268584229746,1.922534431646561,0.9288352751736539,3.1760964827623255,3.267210116324854,1.0410875521292624,2.470812835634206,1.4232271657611335,1.1362680433189638,2.9901970905889783,1.884289562159438,1.5174995862606693
0.75,5.142908269242547,19,2.0348939218643736,2.540826573403045,1.3201736179473471,1.9317666973073386,2.3007393726999865,1.4539981705453187,2.793009904153763,0.14527035205551897,3.0592783523903435,5.142908269242547,3.487279806431964,0.5484540335153412,1.885560083292006
0.75,3.931731445761624,12,3.3611754338664994,0.6061637406432467,3.931731445761624,1.9343504796553432,0.26683006929943076,0.4035223823652103,1.2753996857371206,1.571918482487959,1.3407915798218966,2.370643867142853,1.3890146298910864,1.2085393966811964,0.41834029576666154
0.75,14.935100124512907,11,9.082803076174343,14.935100124512907,11.301496498071593,1.9093691890854885,4.898305200358898,0.8585321297593183,2.477137443286061,0.4639860289565618,4.480511241159057,5.073918029841579,4.97760637370402,1.7976484059819384,0.08584168749838028
0.75,5.1422556143110185,21,1.8533211353696402,0.3816378739627453,0.0016202772382882813,1.9503262971440165,0.5624582385574826,4.485963459222205,3.9137498605760754,0.6423098997167926,1.1961553457916736,0.4965802034605318,0.37208270357314177,5.1422556143110185,5.003678486650784
0.75,2.8438722031911823,20,0.19031536639678137,0.45925065036873747,1.2627421510891281,0.33460001620534285,0.6672973447260517,1.1068401270270343,2.182118227124235,0.7632930973810943,0.9674332782568769,0.7288409225152677,2.8438722031911823,1.5759319629201514,0.2818083518642496
0.75,5.16992346900156,20,1.2304055597490589,0.32053712858476047,0.1655716338755795,2.0775335514658764,0.28649884935923353,2.5439218887463397,2.102108762663036,1.030430718644432,1.081136970917889,0.2939440487431213,5.16992346900156,1.2721640977669324,0.24125456900513598
0.75,4.045394158056325,19,1.007880565961365,3.8080487793086917,0.31415407892568226,3.39758296829568,1.4541546548263824,1.1992864085485309,0.1584891209207484,1.1162192994651434,1.0234756927595328,4.045394158056325,0.8852782974675861,1.9997453257994593,0.2171173586557984
0.75,5.06821607174286,11,2.5625456584342103,5.06821607174286,0.3362888642149713,0.4897549244760384,0.5514312899587566,0.7897813789520853,4.9784491935390776,2.565339253790526,0.43649147822228684,4.352176720812665,0.13942414200976572,2.56908112851513,0.40195355849321857
0.75,9.841395623994984,15,1.2076130672142682,4.302436903714252,3.778927674874737,0.9799849539766754,2.6254885562533588,9.841395623994984,3.70551833626633,0.3502028816666751,0.28216615734961437,1.0315320512372779,0.4952699894943251,5.655034533842439,3.869051381145958
0.75,3.585220724989277,13,3.036139253349063,2.0189843477603375,1.14418080851231,3.585220724989277,0.8839006291467726,2.0527559846001964,2.4482752570253368,1.3436000367430267,1.894056420283107,0.6826013163646962,2.3692971476602622,0.040475953550327404,0.5312266897725948
0.75,4.910348611657366,10,4.910348611657366,0.7988921939264237,0.349652459576852,0.12191632442358369,1.0721709403653037,0.7365040541427099,1.6573657180148267,0.20021359292431384,0.22229678080125836,0.47887871190709674,2.5196629289740606,1.762929493533008,0.4040561773232412
0.75,5.9136799346187985,13,1.596625153115859,0.5499606282545955,0.22018460031021192,5.9136799346187985,4.371141646860817,1.712538940859119,1.3284020341377953,1.859475708771953,4.200443273659626,1.6662322123742612,1.5181291748498538,0.8342655423449514,4.435629045576555
0.75,14.978052943564236,10,14.978052943564236,7.50690175899544,4.590874363953873,5.475817540219843,0.539713345689492,1.6367940651151258,0.26333003473270367,4.835633861810706,2.223529044644131,4.0843034922421,0.6214338493824556,4.450786679845024,7.885034549860279
0.75,3.261151753795666,11,2.549668626683122,3.261151753795666,2.1190695372674497,0.8718654598245266,0.9884715663802339,0.07446381423192605,1.7124921814428902,0.46267267118703614,0.3434701202603989,1.41629962447454,0.08515076115923392,1.1529040336851963,1.95120461004597
0.75,3.6555432239262124,21,1.2741541659099482,3.3765636882245538,0.2831568969391718,1.2870597517627687,3.382602675359145,0.08516126983210981,0.0552676422313958,1.7470741294892456,0.42568452492323416,1.51330794154795,0.549784445349232,3.6555432239262124,0.06989601561966197
0.75,5.684467386520694,11,2.8875748750824144,5.684467386520694,1.894630355711655,2.1586097917979856,0.8887506281854911,1.5536288270998853,5.258982548220175,3.587166123591146,3.1802939420481593,3.8783887869812688,0.7233060520993959,0.6071748665819143,0.9361299176783007
0.75,2.6361295810023293,21,0.3623726700928387,1.3199800468168519,1.675994690361577,0.06140607663458297,0.730838700364238,0.5967049180243187,1.691298468155619,2.042651599041065,0.4267176653488747,0.05127523699387382,2.1455196540229338,2.6361295810023293,0.8159419438477862
0.75,8.741018251710809,21,1.1583829280359836,0.13649317041743103,0.42169466006408385,0.12204062860595144,2.3999947622792845,4.0008325609979565,0.1930687096089443,0.17556760521582504,0.07156151219178497,1.9842458045117795,7.425700015991694,8.741018251710809,2.4986602802914177
0.75,2.9299274843668996,13,0.43057332844512075,0.0041506480627901965,2.110070401481039,2.9299274843668996,1.4962200326064234,0.41651675899148444,0.04789360838544354,0.805211613653114,0.2960224715304136,1.3970865115001772,0.9783630787146009,2.610335398154561,1.762687676084198
0.75,2.7353358673797388,12,0.21698619527721164,1.0743930807694788,2.7353358673797388,2.1682554583880176,2.6404460034908226,0.11806415532351622,0.04152512442994549,1.8987696410914374,0.28732969880774206,1.799899888502459,1.2174436452224526,1.0600420346262815,2.4591438161328085
0.75,4.581340399393177,19,2.167655340120426,0.3526594057812318,0.3237203784211218,0.8958183276990255,1.2972678535977522,2.143302013676248,2.884517754066472,1.105426065412999,2.3313433214382613,4.581340399393177,0.6558951035648093,2.182943973519812,1.281226551170768
0.75,5.172024802233409,20,0.01570514906840259,2.4842834692702453,0.989993384196616,0.020237081826969927,2.2514560634739453,0.8634473972778096,1.2447588492246027,0.7672640974105178,0.9711153121285534,1.3952447350088804,5.172024802233409,0.7334140092031092,1.23675014580882
0.75,5.3637973396000405,16,1.6098526565371145,0.43543160755217514,4.418041005372885,1.3931418423191673,1.042943010119231,3.209549065402271,5.3637973396000405,3.956085248421118,1.3144108737974136,1.86385463509243,1.4946050438675442,5.052609473947534,3.20796813053731
0.75,5.151780280382567,11,1.1295800709836072,5.151780280382567,0.7421964327089086,0.7885601114562917,3.5162716072199416,0.01869254284989097,4.542831932408319,4.252153288442621,0.3408401387224842,0.9135847082853701,2.8722243671144554,1.9024182391418591,0.6430188969735724
0.75,10.355707418779609,20,6.712798495942074,1.3178159127815476,0.9105126174378881,1.0880951635261837,0.0592215333459194,1.1804956056832552,0.4449401412033822,1.1326444477119608,2.152478089962358,1.6730771409582417,10.355707418779609,5.914948304778463,2.575835491491901
0.75,6.329239715095021,14,1.4081085969837517,0.028888235853713695,2.8785960036513742,2.406583647870008,6.329239715095021,2.1973374604378932,3.70971096003867,3.0829404584596602,0.16838089337726103,1.8260646899484527,0.5082531805709749,2.9245504903157524,2.343574478856411
0.75,3.823627842259757,16,0.18198854925483943,1.9550048656108565,0.7064300555702125,0.44297864128909126,0.7841958161383857,0.20391020596620635,3.823627842259757,3.7261319543340363,0.9167110426892897,1.9182812089081658,0.7068767989290379,1.2765822853321573,0.07204425819396931
0.75,5.601497654671718,18,0.4859455150683871,1.9150025176269807,0.035768584058416764,1.0992838924845785,0.5164531893059703,0.9259460079667647,1.3134108311611215,0.6518766331682286,5.601497654671718,1.826929388167457,0.8641472955444272,1.2009519590244153,0.39950122482094486
0.75,4.634867853913633,12,2.464690146754478,0.43543933304665217,4.634867853913633,2.2726162374070356,2.23807479426587,3.137564108812768,3.579074606659944,0.9543710944958477,0.11113011574056486,0.14458119179224838,1.1368469514997201,1.7065639346811423,0.8727277214040896
0.75,5.728290951156794,20,0.742557716757652,2.9682205188994217,0.2944021804196879,0.5800528194465571,1.005031942492117,2.5961388880102447,2.503268142946226,4.736215379205184,2.712393957425256,2.109370392082525,5.728290951156794,4.630681946298601,1.6421231574276405
0.75,6.037438014331443,12,0.7454621691752195,0.6906947954627825,6.037438014331443,1.7528889051572634,0.2314350573040045,1.7960342114408192,3.275690773507044,0.7809134062553866,0.004311109410842562,0.3049080421949313,0.7913000832247121,0.022176047390530584,0.7202785177097795
0.75,6.162120992354602,10,6.162120992354602,0.029836727138103925,1.2592838049811093,3.713877776303491,0.1426705220377329,0.6877081167389107,0.621486177367153,2.1683730557030856,2.4589436563050953,2.613148443118945,1.1789436603491623,0.16156066064442598,0.12319568127514202
0.75,4.420348998774465,15,2.0940605703787867,1.009879513005096,0.1082170012160617,2.1696702371877237,2.869151184500417,4.420348998774465,2.375921957523367,2.453764130444611,3.846107256018726,0.5842328715343044,0.24201657840949764,0.05979853902159249,1.690695798825466
0.75,3.5458884364308574,21,0.6965052766664641,0.11778617129647273,0.6887439402646862,0.1831657514973486,0.9980975634815223,0.1900213210452648,0.36487800831487505,3.279355884578642,0.8673959508754052,1.1494670796120303,2.794702046094372,3.5458884364308574,0.36450644870399884
0.75,7.590057977572091,22,1.3384542569398121,0.09921321842151087,0.3372705601122874,2.1837272997300943,0.8933908341736867,2.804325822492288,7.3814738199174315,0.15489578466731757,2.2239693301780576,2.075711443862687,1.665887027757023,0.8334494030551696,7.590057977572091
0.75,3.960785032520569,16,0.9923862201528628,0.15067792486907194,2.316067773910355,1.4783394198089042,2.64903453193363,0.49631653096571426,3.960785032520569,2.4925018583297742,1.215695093789936,0.42863404844733566,1.1499668978283104,0.1275709731948531,0.9579243087778977
0.75,1.6255038797380443,17,0.009183676453453415,0.052806098740685314,0.5321014013980445,0.21355986905710012,1.5387290109133502,0.4794505580310471,0.21830641278454266,1.6255038797380443,1.0433956809739726,0.766441751188566,0.394980628720937,0.7984074230924421,0.4320074310292519
0.75,5.591404206951253,10,5.591404206951253,5.065689499699843,3.4447224110178354,0.6734752624277647,1.1665495012085572,0.07025733728114858,0.9384753408242759,0.16975897895216718,0.8747993477237586,0.9651061440232525,0.20050402261718858,3.483800537364008,1.4415109739818561
0.75,6.175201221413879,15,0.4937829967764884,0.5078616634115534,0.06591625949396018,1.7237473265682297,3.7645323535820125,6.175201221413879,0.33965320208413274,0.24766466266780895,4.0246692403785005,1.6227284858498727,1.6386823058472757,2.356270373494471,4.133346802291882
0.75,9.528217003253822,19,0.506888156190044,0.9804617458959015,0.711174998217686,6.280686063118338,2.637901593171307,1.2087791168784818,0.2937690703041298,0.06921709835552292,0.6281766534221731,9.528217003253822,1.5634901332786484,0.9399000634156636,0.8682960067318035
0.75,3.3441571788756335,21,0.9511306944991134,2.584170302532769,0.7175613091492039,0.29857990808099544,2.6527692348626957,2.1429621593322494,1.0785483116663954,1.8463342523601796,1.4029832087401815,0.5772749056760844,0.3985383816650412,3.3441571788756335,1.5569480040320727
0.75,4.1666184629822425,17,3.0012007906567675,3.548209613200175,1.1747816756908733,0.215690000500679,0.024262639629206717,0.719999095463713,1.2748448548768323,4.1666184629822425,1.291276547694256,0.3121175538227696,0.7817751648784679,2.1927182763627613,4.007273969634607
0.75,5.7757821281087836,19,2.2565516919535327,4.25404455943351,2.168833576313304,2.2243230103141087,5.0449945588606795,2.038075185403713,5.549346607863757,1.2522646738696892,4.7927597150316075,5.7757821281087836,1.797587474007436,4.6778701730667365,0.8406579597430692
0.75,8.284855753396524,16,2.813832141465319,2.996043755409943,1.069753181558994,0.4451873366122925,0.12219802338702834,1.8155703951388986,8.284855753396524,5.256116749007205,0.4012346357470733,0.006635959340471231,0.12566460186123862,0.8017435596965328,1.9862560556892355
0.75,5.273637836737485,17,0.6700188590105753,3.1744628078400012,0.6760337530679408,0.6233921485202671,0.351181734202207,3.324662101603913,0.5903856997369417,5.273637836737485,1.4260563560871162,0.4922204171913336,0.11001938190965888,0.23145161792421476,2.787607392002265
0.75,4.732814611066836,13,3.508467060451821,3.8280439308998098,3.4770140109082206,4.732814611066836,0.5065031202644477,3.2484652008194885,4.090171553712906,4.721708772289475,3.7031101647014353,2.303922080975937,2.890801942430187,0.48575198126828667,0.5776209514540227
0.75,11.354973322421678,14,3.6228757312851982,2.7281173623702344,3.6527034694860347,2.311163107584413,11.354973322421678,0.6269522090895308,5.301629630544824,7.274895709952482,0.03760138716516792,0.15364265787116693,3.2393649980748194,1.6655904718640926,1.9998453864040542
0.75,9.464971488339913,13,1.5484366394410074,0.06143134071080425,1.6610218382068496,9.464971488339913,3.6863515151187087,1.2007897551804518,1.1517541485601086,2.5557318410509424,1.8911581932409973,0.01584291339588617,1.9707620356972058,0.5645903951779587,0.24063303359275068
0.75,5.160073690424035,14,0.46101227966398994,0.5565058991863694,2.626332133172262,2.5670098901915352,5.160073690424035,4.17538978382013,0.13505953493270084,0.029856006838571147,0.4821251291917008,0.7364073660583017,1.1728072731898465,4.454067192732786,0.21036543270014363
0.75,6.156197940423397,20,0.19656771161914577,1.1685425700270997,0.2599384106190996,5.590246762582076,0.30126189426241723,1.3944606888048625,2.8154680608318614,1.6008067812801485,3.6130058005907486,0.046314158854187326,6.156197940423397,2.500254070787406,0.38570568289594576
0.75,6.51766762459016,13,2.116646897159953,3.0437849611904966,1.3137931242504095,6.51766762459016,0.6546765194071966,0.7814896512518743,1.043439718696817,1.466616948653943,3.033455018778753,0.9453660301563716,2.4756161552893587,4.438763735852234,0.5689674387451973
0.75,3.495723603541684,11,2.614931340889001,3.495723603541684,0.15180266958901,2.1018044863495007,2.547296933022359,2.8098340961756207,2.361541049885261,0.9617413908486441,0.9709346540798833,0.15555925970544848,2.0224533815446364,2.1827055264899116,2.8941333604499704
0.75,4.365201738089603,11,3.3916642965047927,4.365201738089603,2.2033645403129185,0.3205097793684146,1.3676676348707844,0.48492177191633346,1.4911877532257662,0.6145714795817696,1.295336343628236,0.7177551716022066,0.3364673746842044,2.986421396544003,0.9711968092521346
0.75,3.3996626273633126,11,2.9194274153297073,3.3996626273633126,0.0427798970639941,0.14099722496295897,0.22491839895054966,0.5091709759096616,0.05480713936078274,0.2556711809896086,2.980041683514571,3.0088580119304282,0.6256918284823101,0.4261445971968527,0.7056629881051251
0.75,5.534465968315281,16,0.3215072741392433,0.06711468138730226,1.2851185662302882,1.9040215245965086,0.31918730554325947,2.8888239844385524,5.534465968315281,0.610613220613125,0.4500322253750042,1.1957480395334628,1.1229866328178773,0.8582399977732678,1.670122775726405
0.75,6.595893167196245,16,4.317577459767342,0.09080177219397001,3.884614202955717,0.6307923908297681,1.9569258149353317,2.5888971019598372,6.595893167196245,1.9278072738583703,0.0981086878354347,1.087163278258764,5.83225122568885,0.14371263742106066,0.16790351551172478
0.75,4.517168525695865,22,0.10268565607602653,0.11530198876008058,0.8421971126432481,2.869034419164052,0.7544210020903037,1.2147139140613277,1.9370740537027515,0.19371446725849495,1.1620215800937288,2.7490177378944765,0.6933278783657499,4.0589573986943535,4.517168525695865
0.75,5.867753597689543,17,0.10423528215456201,2.0239068444663957,5.808790194438956,4.208977747025386,0.9693639166148103,1.9391284329084755,5.5015092544418,5.867753597689543,0.8987132025115443,0.7984467920129532,1.215919638332231,3.000951709270126,4.439283444089156
0.75,6.968177126166218,15,4.024493040103913,0.1341498486728625,0.08539410733060038,3.310089789580296,2.989741918786052,6.968177126166218,6.8923609404170705,0.19125950749617004,0.2334882794014561,2.5138910931332674,1.527216688378303,0.11617212454907389,3.764315224003383
0.75,3.7981319532083404,11,0.4644482512266279,3.7981319532083404,2.0729870371034522,0.5424268193893056,1.0935303160602459,0.7534040306388476,2.2247603260490116,0.04169705688504166,0.6925348555303401,0.4387391405406902,0.8336724851803652,0.8669579494769266,1.0391359590839073
0.75,5.096085772221635,19,3.123162063949998,1.1405571047431309,2.7443428954890763,0.5183552191642136,0.3461800675204998,0.5823335040130786,0.05212242851357729,1.051076934572258,2.130637545916791,5.096085772221635,3.272455652905073,3.583099845864737,0.8716182875302607
0.75,3.427699580265788,10,3.427699580265788,1.2183869701859749,0.2859895182659784,0.6481809631178521,0.93748676219505,0.12792775103975274,2.32193146122475,1.068266302916573,0.4733918841322584,2.812328538264694,1.704699377153812,2.0938188133047007,2.1976639963992497
0.75,7.903823117631845,22,2.7487124027890673,0.24320451644229024,2.425521185657786,0.36356094647103276,0.7981092766757882,0.335295364374133,2.662711364484217,5.9337371273216775,0.38523822887196957,2.0025681782335383,0.2106801403784999,5.747130199089696,7.903823117631845
0.75,4.919031952136866,12,1.0166997887020273,0.6028334554788373,4.919031952136866,2.92017017401826,3.0331772226721974,0.19182650915383093,1.5738641430612255,1.961353218672805,0.34272530449936767,2.722435200894033,2.61510502316823,0.08367359688750042,0.7147291359055146
0.75,5.853608081669961,19,0.8323731224447641,0.28988118581436595,2.109199371057393,4.068590902740638,1.7199836838292981,2.019189412323115,1.404084061466051,0.31678685001675433,1.2976041833276497,5.853608081669961,1.998296807451645,1.773022552738766,4.189461336073805
0.75,8.464720982239811,11,7.9534477539666995,8.464720982239811,1.0320758825744392,0.8493975429951206,0.059119121344899384,0.07825434373946649,0.5435975982356069,4.318142116937736,5.642216287111339,0.004444366457953208,7.507905158554138,2.239467490600269,1.8702360383243928
0.75,10.13454423367444,10,10.13454423367444,3.341283232170248,3.193015772106584,6.039278753817214,3.6080891191722984,1.5941364832694447,0.5192036094175805,7.441790443329573,2.336400894968712,1.0238503513925181,0.9007537099936584,0.30415680793163347,3.4779875122198476
0.75,8.2927334317366,12,0.19342934455363547,2.5819188379866915,8.2927334317366,3.141642369741966,0.21334318210551828,0.0566419834612546,0.8146210839014003,0.3932791234074031,1.6793171819940511,1.2297961316130284,0.30916888894219596,3.1761782423171567,1.4061115314061965
0.75,9.456874998116547,14,0.25215780984268577,0.631397142829698,0.8072747576427517,0.8365088579391227,9.456874998116547,5.599252498803622,0.1975840051390918,0.26835396643875953,2.7482684831866706,8.595376208949055,4.1303818992390475,1.4539255392248691,0.854467897074862
0.75,6.06467348953192,12,2.414033464082017,1.4933603570597427,6.06467348953192,4.48572544071326,0.08803082969912879,0.6679693026224882,0.4107660282263268,1.9098628289765216,5.939120119359259,0.8369652128510694,5.623303898774971,0.926635144751252,0.9715465614023273
0.75,2.5818462248624385,15,2.450865000108152,0.5945729981164405,1.4792565316082182,0.6441151823965114,0.1094036023233258,2.5818462248624385,1.6519731273320417,0.6010925879047946,0.2983040205301535,0.920872293585191,0.34568377950774476,0.5434067841482069,2.5710479388479044
0.75,5.184014355786829,12,0.9922499967423448,2.124711735467102,5.184014355786829,0.7108552333120883,0.6260734190218784,0.9388095072406131,2.0521504872069585,2.428900814433682,1.7564459345325574,3.100918666696913,2.529386631581829,2.2622936377428147,1.9509767431769234
0.75,5.993318948799477,21,1.4193399450176187,0.29778313381617494,3.8043853789976083,5.292736295903133,0.7410977467369548,1.4101545902994488,1.1273226624382247,0.6726471633909696,2.0632170146456588,3.0519434523983975,5.419028907158555,5.993318948799477,4.671340968198514
0.75,6.37211024554874,10,6.37211024554874,4.197444948993493,0.2648266414566365,0.709881942446998,0.26265057332522446,6.264479145175656,2.0635892975201884,1.2085475623683806,0.8924315986741078,2.0652369574132052,1.0133614059131517,0.7293562790492274,4.2483471769488546
0.75,11.126153066704674,10,11.126153066704674,2.343707164827336,0.7461864393817876,1.9720122448390356,2.808873145215159,0.5531305340909682,0.6218587173788279,4.913648257167722,3.19859793026383,0.9758628485462566,0.9261121742384404,1.3239108688194392,3.8199077364179175
0.75,8.457988013910217,16,0.5837025403224771,1.7548891335086054,3.101060868584561,0.20587385432416738,0.22815373149767026,4.074233513922309,8.457988013910217,8.391980736219885,1.4972759573207384,1.9200932826496029,7.571252068508144,6.764664102477333,1.1363993280689257
0.75,6.761151178262956,22,0.7297052181157468,0.21845044029743121,3.523573497259598,0.990826043020391,2.0910069018234267,0.2728893333586768,1.2595183327614592,0.6709831899343115,1.8432526671880112,1.1083349603075732,1.2755914875062473,1.6080277462151145,6.761151178262956
0.75,6.596332183447608,13,0.09026307260710098,0.044568934828845386,1.0811884129796496,6.596332183447608,1.7774432600200214,1.9945069123282337,1.1872139243441495,1.5884061916427115,1.2937907377581581,0.6316485999221442,2.373277061310695,0.36990675156140185,0.49573478608716215
0.75,11.227649491245224,14,2.524440596413264,2.796532058426429,0.6742354466085061,2.4666521333420306,11.227649491245224,6.108765257685683,5.953969122105924,7.017341977385712,3.8016679801173936,2.7013507056142316,0.017929787261678598,0.1420017921617145,1.5925984942663405
0.75,15.431397651652972,17,1.3503155149719532,3.9352252412306328,1.5885565177633438,3.3985436839199394,5.575495152741986,2.363322481963415,3.6919977290126127,15.431397651652972,7.021638354383928,1.613561319172426,0.13623621480915205,0.716062986550412,0.11814866546231428
0.75,15.641459900615672,14,0.5744102767881643,6.899587763675683,2.466748508640258,1.450075024465825,15.641459900615672,2.7994046615178974,1.6911992206918853,4.8904603779683455,0.059048369886362195,0.40596727032647095,6.8711775386594525,2.90925263009094,0.949052561012941
