"k1","k2","k3","n1","n2","n3","delta1","delta2","delta3","Q_low","Q_high","Q_mean","koide_error","integer_error_10_15_20","score"
12.38,14.82,20.06,9.41851278699581,11.2748271004263,15.2613381669738,1.75974044122682,1.8994793132656,2.03665629726879,0.835357624831309,0.676788124156545,0.756072874493927,0.168994329100785,6.05557234936422,0.281747353756788
12.38,16.2,26.08,9.41851278699581,12.3247097858911,19.8412611861753,1.75974044122682,1.13901909304616,3.52641783163119,0.764197530864197,0.804938271604938,0.784567901234568,0.169207878667994,2.74235357304789,0.362035749831286
10.26,14.82,24.76,7.80564953106438,11.2748271004263,18.8370255739916,2.17616350497894,1.8994793132656,2.73534815998619,0.692307692307692,0.835357624831309,0.763832658569501,0.170628548497691,4.47711923314374,0.355572847287397
14.82,26.08,27.46,11.2748271004263,19.8412611861753,20.8911438716401,1.8994793132656,3.52641783163119,1.87051231893349,0.568251533742331,0.526457055214724,0.547354294478528,0.171301703237356,5.0849907973084,0.371103801607543
10.26,18.6,20.06,7.80564953106438,14.1505927171343,15.2613381669738,2.17616350497894,1.93054374631475,2.03665629726879,0.551612903225806,0.539247311827957,0.545430107526882,0.171677198455178,5.29070720041114,0.309585727974849
12.38,14.82,18.6,9.41851278699581,11.2748271004263,14.1505927171343,1.75974044122682,1.8994793132656,1.93054374631475,0.835357624831309,0.62753036437247,0.731443994601889,0.173171272224258,6.95921016146576,0.263577913217363
20.06,26.08,27.46,15.2613381669738,19.8412611861753,20.8911438716401,2.03665629726879,3.52641783163119,1.87051231893349,0.769171779141104,0.526457055214724,0.647814417177914,0.173683716067172,7.20511114279198,0.346875761838363
18.6,22.32,27.46,14.1505927171343,16.9807112605611,20.8911438716401,1.93054374631475,2.31901513468904,1.87051231893349,0.833333333333333,0.615143369175627,0.72423835125448,0.174448926514691,4.68452499205664,0.312295323400428
10.26,12.38,14.82,7.80564953106438,9.41851278699581,11.2748271004263,2.17616350497894,1.75974044122682,1.8994793132656,0.82875605815832,0.598546042003231,0.713651050080775,0.175822041674732,10.5875783641446,0.241857743520072
16.2,20.06,22.32,12.3247097858911,15.2613381669738,16.9807112605611,1.13901909304616,2.03665629726879,2.31901513468904,0.807577268195414,0.556331006979063,0.681954137587238,0.178968587807727,3.81951275927149,0.284886770356798
14.82,18.6,20.06,11.2748271004263,14.1505927171343,15.2613381669738,1.8994793132656,1.93054374631475,2.03665629726879,0.796774193548387,0.539247311827957,0.668010752688172,0.182108924928985,4.98011976120512,0.287677379178299
20.06,24.76,27.46,15.2613381669738,18.8370255739916,20.8911438716401,2.03665629726879,2.73534815998619,1.87051231893349,0.810177705977383,0.554523424878837,0.68235056542811,0.182130516615765,6.57256281542315,0.307677608966612
10.26,12.38,18.6,7.80564953106438,9.41851278699581,14.1505927171343,2.17616350497894,1.75974044122682,1.93054374631475,0.82875605815832,0.751211631663974,0.789983844911147,0.182813626244135,8.37757357773061,0.255127255724776
10.26,16.2,27.46,7.80564953106438,12.3247097858911,20.8911438716401,2.17616350497894,1.13901909304616,1.87051231893349,0.633333333333333,0.847530864197531,0.740432098765432,0.183910220106427,3.5730224054974,0.266301342674487
8.78,14.82,24.76,6.67968839013112,11.2748271004263,18.8370255739916,5.30354933194093,1.8994793132656,2.73534815998619,0.592442645074224,0.835357624831309,0.713900134952767,0.184298249443288,5.12385517300184,0.480921931922102
18.6,22.32,26.08,14.1505927171343,16.9807112605611,19.8412611861753,1.93054374631475,2.31901513468904,3.52641783163119,0.833333333333333,0.584229390681004,0.708781362007168,0.185939996369028,4.60172087509183,0.381235310371983
8.78,16.2,26.08,6.67968839013112,12.3247097858911,19.8412611861753,5.30354933194093,1.13901909304616,3.52641783163119,0.541975308641975,0.804938271604938,0.673456790123457,0.186190685852561,4.26694796398447,0.494382708243422
6.76,12.38,20.06,5.14290358966815,9.41851278699581,15.2613381669738,4.97945444767726,1.75974044122682,2.03665629726879,0.546042003231018,0.810177705977383,0.6781098546042,0.187471938788197,8.78631327781834,0.371069886288686
12.38,14.82,22.32,9.41851278699581,11.2748271004263,16.9807112605611,1.75974044122682,1.8994793132656,2.31901513468904,0.835357624831309,0.753036437246964,0.794197031039136,0.18951616457864,4.83023239634575,0.286913225036645
10.26,20.06,22.32,7.80564953106438,15.2613381669738,16.9807112605611,2.17616350497894,2.03665629726879,2.31901513468904,0.511465603190429,0.556331006979063,0.533898305084746,0.190424073853213,3.74160074167965,0.325160939615657
8.78,18.6,24.76,6.67968839013112,14.1505927171343,18.8370255739916,5.30354933194093,1.93054374631475,2.73534815998619,0.472043010752688,0.665591397849462,0.568817204301075,0.194626626247161,3.61918104470679,0.490830258084091
8.78,10.26,14.82,6.67968839013112,7.80564953106438,11.2748271004263,5.30354933194093,2.17616350497894,1.8994793132656,0.855750487329435,0.722222222222222,0.788986354775829,0.197076409013145,11.7860845909046,0.352332401295043
8.78,18.6,26.08,6.67968839013112,14.1505927171343,19.8412611861753,5.30354933194093,1.93054374631475,3.52641783163119,0.472043010752688,0.701075268817204,0.586559139784946,0.197641896730619,3.43091240486112,0.527571025059558
8.78,10.26,12.38,6.67968839013112,7.80564953106438,9.41851278699581,5.30354933194093,2.17616350497894,1.75974044122682,0.855750487329435,0.603313840155945,0.72953216374269,0.199414823579711,13.2193426272064,0.331512312830589
20.06,24.76,26.08,15.2613381669738,18.8370255739916,19.8412611861753,2.03665629726879,2.73534815998619,3.52641783163119,0.810177705977383,0.526655896607431,0.668416801292407,0.200495471611261,6.51380400179002,0.36202061066109
18.6,22.32,24.76,14.1505927171343,16.9807112605611,18.8370255739916,1.93054374631475,2.31901513468904,2.73534815998619,0.833333333333333,0.554659498207885,0.693996415770609,0.200806831467287,4.74374815064955,0.323101236305527
12.38,24.76,27.46,9.41851278699581,18.8370255739916,20.8911438716401,1.75974044122682,2.73534815998619,1.87051231893349,0.5,0.554523424878837,0.527261712439418,0.200882762965023,3.98183751982862,0.30236670749054
16.2,18.6,24.76,12.3247097858911,14.1505927171343,18.8370255739916,1.13901909304616,1.93054374631475,2.73534815998619,0.870967741935484,0.665591397849462,0.768279569892473,0.204303904904004,2.73464400541512,0.284920725341065
6.76,8.78,14.82,5.14290358966815,6.67968839013112,11.2748271004263,4.97945444767726,5.30354933194093,1.8994793132656,0.769931662870159,0.843963553530751,0.806947608200455,0.20517759510386,12.9979849573706,0.432973169557444
12.38,16.2,27.46,9.41851278699581,12.3247097858911,20.8911438716401,1.75974044122682,1.13901909304616,1.87051231893349,0.764197530864197,0.847530864197531,0.805864197530864,0.20548510267073,2.87913919575901,0.231847397139369
8.78,18.6,22.32,6.67968839013112,14.1505927171343,16.9807112605611,5.30354933194093,1.93054374631475,2.31901513468904,0.472043010752688,0.6,0.536021505376344,0.2057250881292,4.56750111230615,0.437113015745165
12.38,14.82,16.2,9.41851278699581,11.2748271004263,12.3247097858911,1.75974044122682,1.8994793132656,1.13901909304616,0.835357624831309,0.546558704453441,0.690958164642375,0.207081051652532,8.55132272700551,0.19235603863791
16.2,18.6,26.08,12.3247097858911,14.1505927171343,19.8412611861753,1.13901909304616,1.93054374631475,3.52641783163119,0.870967741935484,0.701075268817204,0.786021505376344,0.207178380286045,2.48011417717366,0.323356730246321
8.78,18.6,27.46,6.67968839013112,14.1505927171343,20.8911438716401,5.30354933194093,1.93054374631475,1.87051231893349,0.472043010752688,0.738172043010753,0.605107526881721,0.207343642987751,3.54120026527408,0.429327373302161
6.76,14.82,20.06,5.14290358966815,11.2748271004263,15.2613381669738,4.97945444767726,1.8994793132656,2.03665629726879,0.456140350877193,0.676788124156545,0.566464237516869,0.210769479625511,7.74100863187451,0.362224057940526
10.26,22.32,27.46,7.80564953106438,16.9807112605611,20.8911438716401,2.17616350497894,2.31901513468904,1.87051231893349,0.459677419354839,0.615143369175627,0.537410394265233,0.21330541176226,3.08747930814011,0.298669217635033
6.76,14.82,18.6,5.14290358966815,11.2748271004263,14.1505927171343,4.97945444767726,1.8994793132656,1.93054374631475,0.456140350877193,0.62753036437247,0.541835357624831,0.214133088982418,8.46663240207224,0.346693930357192
10.26,14.82,26.08,7.80564953106438,11.2748271004263,19.8412611861753,2.17616350497894,1.8994793132656,3.52641783163119,0.692307692307692,0.879892037786775,0.786099865047234,0.214761544707686,4.32634778112562,0.340108383545436
16.2,18.6,22.32,12.3247097858911,14.1505927171343,16.9807112605611,1.13901909304616,1.93054374631475,2.31901513468904,0.870967741935484,0.6,0.735483870967742,0.214903173081366,3.90408411959909,0.244426499030093
16.2,18.6,27.46,12.3247097858911,14.1505927171343,20.8911438716401,1.13901909304616,1.93054374631475,1.87051231893349,0.870967741935484,0.738172043010753,0.804569892473118,0.216453108552648,2.63057136773841,0.232946467444519
10.26,12.38,20.06,7.80564953106438,9.41851278699581,15.2613381669738,2.17616350497894,1.75974044122682,2.03665629726879,0.82875605815832,0.810177705977383,0.819466882067851,0.216491083507327,7.64349981731054,0.239194646985032
12.38,24.76,26.08,9.41851278699581,18.8370255739916,19.8412611861753,1.75974044122682,2.73534815998619,3.52641783163119,0.5,0.526655896607431,0.513327948303716,0.217671296937281,3.88408169911082,0.360705057502035
8.78,16.2,27.46,6.67968839013112,12.3247097858911,20.8911438716401,5.30354933194093,1.13901909304616,1.87051231893349,0.541975308641975,0.847530864197531,0.694753086419753,0.219681115971595,4.35612032849169,0.365519815497281
10.26,22.32,26.08,7.80564953106438,16.9807112605611,19.8412611861753,2.17616350497894,2.31901513468904,3.52641783163119,0.459677419354839,0.584229390681004,0.521953405017921,0.222801375612121,2.96033597573755,0.365775949155438
8.78,10.26,16.2,6.67968839013112,7.80564953106438,12.3247097858911,5.30354933194093,2.17616350497894,1.13901909304616,0.855750487329435,0.789473684210527,0.822612085769981,0.225464531122853,11.0314653481439,0.305808385458847
8.78,14.82,26.08,6.67968839013112,11.2748271004263,19.8412611861753,5.30354933194093,1.8994793132656,3.52641783163119,0.592442645074224,0.879892037786775,0.736167341430499,0.225774808760108,4.99265263455838,0.453147549439227
6.76,14.82,22.32,5.14290358966815,11.2748271004263,16.9807112605611,4.97945444767726,1.8994793132656,2.31901513468904,0.456140350877193,0.753036437246964,0.604588394062078,0.227554536122623,6.82527678289161,0.3652074185561
