"k","n_eff","delta_chi2","amp","phase"
28.82,21.9258108660113,0.700938355168091,0.41134136056392,0.238236848301083
28.84,21.9410265571049,0.718253046003269,0.416367022860242,0.203685468981914
28.86,21.9562422481986,0.734130990966491,0.42084601031822,0.169396346665913
28.88,21.9714579392923,0.74855129277887,0.424787638228847,0.13526711072727
28.9,21.986673630386,0.761510824519632,0.428205714647819,0.101205373013487
28.92,22.0018893214797,0.773023170242141,0.431118207532375,0.0671282554369419
28.94,22.0171050125734,0.783117336045677,0.433546889908053,0.0329620743736898
28.96,22.0323207036671,0.79183625775272,0.435516959319632,-0.00135783664750181
28.98,22.0475363947608,0.799235134654793,0.437056628742504,-0.0358871855614257
29,22.0627520858545,0.80537962146542,0.43819668710786,-0.0706726827648284
29.02,22.0779677769482,0.810343912618237,0.438970028673727,-0.105751927477283
29.04,22.0931834680419,0.8142087543701,0.439411151693723,-0.141153244683624
29.06,22.1083991591356,0.817059420817259,0.439555628221301,-0.176895500267613
29.08,22.1236148502293,0.818983689912784,0.439439548446211,-0.212987924210865
29.1,22.1388305413229,0.820069854926089,0.439098944675127,-0.249429973515643
29.12,22.1540462324166,0.820404805527062,0.438569201894061,-0.286211267400733
29.14,22.1692619235103,0.820072210865987,0.437884463710304,-0.323311626884563
29.16,22.184477614604,0.819150834691015,0.437077044257961,-0.360701248705884
29.18,22.1996933056977,0.817713009754073,0.43617685822987,-0.39834103932908
29.2,22.2149089967914,0.815823295560506,0.435210882417634,-0.436183128390417
29.22,22.2301246878851,0.813537339973038,0.434202662845923,-0.474171572436561
29.24,22.2453403789788,0.8109009613475,0.433171881637085,-0.512243249527637
29.26,22.2605560700725,0.807949463822581,0.432133997033902,-0.550328933838485
29.28,22.2757717611662,0.804707194167349,0.431099968493523,-0.588354527647582
29.3,22.2909874522599,0.80118734427657,0.4300760764664,-0.626242417064353
29.32,22.3062031433536,0.797391999061688,0.429063843489914,-0.663912908559686
29.34,22.3214188344473,0.793312425174918,0.428060059730605,-0.701285696768814
29.36,22.336634525541,0.788929591799729,0.427056912333015,-0.738281310820101
29.38,22.3518502166346,0.784214910700882,0.426042214143092,-0.774822486939624
